Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
AAH,1020,1,Survey of Art & Arch Hist II,0.52,0.42,0.05,0.0,0.0,0.0,0.0,0.01,beth ann lauritis,False,AAH-1020,2021
AAH,2060,1,Art History and Theory II,0.72,0.22,0.06,0.0,0.0,0.0,0.0,0.0,andrea feeser,False,AAH-2060,2021
ACCT,2010,1,Financial Accounting Conc,0.35,0.39,0.15,0.05,0.03,0.0,0.0,0.03,lydia schleifer,False,ACCT-2010,2021
ACCT,2010,2,Financial Accounting Conc,0.13,0.38,0.31,0.08,0.03,0.0,0.0,0.08,charles tegen,False,ACCT-2010,2021
ACCT,2010,3,Financial Accounting Conc,0.25,0.29,0.23,0.17,0.04,0.0,0.0,0.02,annieka philo,False,ACCT-2010,2021
ACCT,2010,4,Financial Accounting Conc,0.46,0.24,0.18,0.0,0.08,0.0,0.0,0.04,annieka philo,False,ACCT-2010,2021
ACCT,2010,5,Financial Accounting Conc,0.3,0.22,0.18,0.18,0.04,0.0,0.0,0.08,julie grant,False,ACCT-2010,2021
ACCT,2010,6,Financial Accounting Conc,0.3,0.16,0.34,0.08,0.08,0.0,0.0,0.04,annieka philo,False,ACCT-2010,2021
ACCT,2010,7,Financial Accounting Conc,0.52,0.1,0.22,0.08,0.02,0.0,0.0,0.06,annieka philo,False,ACCT-2010,2021
ACCT,2010,8,Financial Accounting Conc,0.44,0.28,0.16,0.1,0.0,0.0,0.0,0.02,julie grant,False,ACCT-2010,2021
ACCT,2010,9,Financial Accounting Conc,0.34,0.2,0.24,0.08,0.06,0.0,0.0,0.08,julie grant,False,ACCT-2010,2021
ACCT,2010,10,Financial Accounting Conc,0.23,0.33,0.23,0.1,0.02,0.0,0.0,0.08,lisa wheatley birtwistle,False,ACCT-2010,2021
ACCT,2010,11,Financial Accounting Conc,0.19,0.28,0.33,0.11,0.06,0.0,0.0,0.03,lisa wheatley birtwistle,False,ACCT-2010,2021
ACCT,2010,12,Financial Accounting Conc,0.14,0.3,0.28,0.08,0.08,0.0,0.0,0.12,jeffrey mcmillan,False,ACCT-2010,2021
ACCT,2010,14,Financial Accounting Conc,0.38,0.3,0.18,0.06,0.06,0.0,0.0,0.02,julie grant,False,ACCT-2010,2021
ACCT,2010,111,Fin Acct Concepts (HON),0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,lisa wheatley birtwistle,True,ACCT-2010,2021
ACCT,2010,400,Financial Accounting Conc,0.13,0.31,0.22,0.12,0.04,0.0,0.0,0.16,jeffrey mcmillan,False,ACCT-2010,2021
ACCT,2010,401,Financial Accounting Conc,0.17,0.39,0.28,0.07,0.06,0.0,0.0,0.04,emily suzanne mccorkle,False,ACCT-2010,2021
ACCT,2010,402,Financial Accounting Conc,0.36,0.38,0.21,0.02,0.02,0.0,0.0,0.02,lydia schleifer,False,ACCT-2010,2021
ACCT,2010,403,Financial Accounting Conc,0.37,0.37,0.12,0.05,0.05,0.0,0.0,0.05,lydia schleifer,False,ACCT-2010,2021
ACCT,2020,1,Managerial Accounting Co,0.15,0.22,0.15,0.1,0.12,0.0,0.0,0.25,brian todd carver,False,ACCT-2020,2021
ACCT,2020,2,Managerial Accounting Co,0.26,0.18,0.21,0.16,0.11,0.0,0.0,0.09,brian todd carver,False,ACCT-2020,2021
ACCT,2020,3,Managerial Accounting Co,0.22,0.35,0.3,0.11,0.02,0.0,0.0,0.0,robin radtke,False,ACCT-2020,2021
ACCT,2020,4,Managerial Accounting Co,0.5,0.24,0.13,0.05,0.08,0.0,0.0,0.0,sarah martin,False,ACCT-2020,2021
ACCT,2020,5,Managerial Accounting Co,0.47,0.24,0.24,0.0,0.0,0.0,0.0,0.05,sarah martin,False,ACCT-2020,2021
ACCT,2020,400,Managerial Accounting Co,0.2,0.33,0.28,0.1,0.05,0.0,0.0,0.03,emily suzanne mccorkle,False,ACCT-2020,2021
ACCT,2020,401,Managerial Accounting Co,0.22,0.36,0.29,0.05,0.03,0.0,0.0,0.03,emily suzanne mccorkle,False,ACCT-2020,2021
ACCT,2020,402,Managerial Accounting Co,0.14,0.34,0.29,0.19,0.03,0.0,0.0,0.02,emily suzanne mccorkle,False,ACCT-2020,2021
ACCT,2020,403,Managerial Accounting Co,0.08,0.34,0.24,0.18,0.14,0.0,0.0,0.02,emily suzanne mccorkle,False,ACCT-2020,2021
ACCT,3030,1,Cost Accounting,0.43,0.33,0.18,0.03,0.05,0.0,0.0,0.0,daniel thomas way,False,ACCT-3030,2021
ACCT,3030,2,Cost Accounting,0.23,0.41,0.26,0.08,0.0,0.0,0.0,0.03,daniel thomas way,False,ACCT-3030,2021
ACCT,3030,3,Cost Accounting,0.28,0.33,0.26,0.08,0.05,0.0,0.0,0.0,phebian davis-culler,False,ACCT-3030,2021
ACCT,3030,4,Cost Accounting,0.15,0.35,0.23,0.15,0.05,0.0,0.0,0.08,jace garrett,False,ACCT-3030,2021
ACCT,3030,5,Cost Accounting,0.23,0.34,0.32,0.09,0.0,0.0,0.0,0.02,jace garrett,False,ACCT-3030,2021
ACCT,3110,1,Intermediate Financial Acc,0.13,0.39,0.24,0.16,0.05,0.0,0.0,0.03,erin hawkins,False,ACCT-3110,2021
ACCT,3110,2,Intermediate Financial Acc,0.11,0.42,0.25,0.14,0.06,0.0,0.0,0.03,erin hawkins,False,ACCT-3110,2021
ACCT,3110,3,Intermediate Financial Acc,0.17,0.37,0.32,0.05,0.05,0.0,0.0,0.05,erin hawkins,False,ACCT-3110,2021
ACCT,3110,4,Intermediate Financial Acc,0.15,0.42,0.27,0.0,0.08,0.0,0.0,0.08,amy donnelly,False,ACCT-3110,2021
ACCT,3110,5,Intermediate Financial Acc,0.3,0.39,0.26,0.04,0.0,0.0,0.0,0.0,amy donnelly,False,ACCT-3110,2021
ACCT,3110,6,Intermediate Financial Acc,0.23,0.5,0.18,0.08,0.0,0.0,0.0,0.03,russell madray,False,ACCT-3110,2021
ACCT,3110,7,Intermediate Financial Acc,0.36,0.29,0.29,0.05,0.02,0.0,0.0,0.0,russell madray,False,ACCT-3110,2021
ACCT,3120,1,Intermediate Financial Acc,0.03,0.34,0.37,0.11,0.11,0.0,0.0,0.05,russell madray,False,ACCT-3120,2021
ACCT,3120,2,Intermediate Financial Acc,0.19,0.41,0.22,0.05,0.03,0.0,0.0,0.11,russell madray,False,ACCT-3120,2021
ACCT,3120,3,Intermediate Financial Acc,0.29,0.26,0.29,0.0,0.09,0.0,0.0,0.06,terry daniel knause,False,ACCT-3120,2021
ACCT,3120,4,Intermediate Financial Acc,0.66,0.17,0.14,0.0,0.03,0.0,0.0,0.0,terry daniel knause,False,ACCT-3120,2021
ACCT,3120,5,Intermediate Financial Acc,0.62,0.24,0.09,0.0,0.03,0.0,0.0,0.03,terry daniel knause,False,ACCT-3120,2021
ACCT,3120,6,Intermediate Financial Acc,0.42,0.36,0.18,0.03,0.0,0.0,0.0,0.0,terry daniel knause,False,ACCT-3120,2021
ACCT,3130,1,Analytics for Acct Dec Mak,0.22,0.37,0.3,0.07,0.0,0.0,0.0,0.04,babak mammadov,False,ACCT-3130,2021
ACCT,3130,2,Analytics for Acct Dec Mak,0.07,0.41,0.48,0.04,0.0,0.0,0.0,0.0,babak mammadov,False,ACCT-3130,2021
ACCT,3130,3,Analytics for Acct Dec Mak,0.17,0.38,0.31,0.14,0.0,0.0,0.0,0.0,babak mammadov,False,ACCT-3130,2021
ACCT,3130,4,Analytics for Acct Dec Mak,0.18,0.36,0.29,0.11,0.04,0.0,0.0,0.04,phebian davis-culler,False,ACCT-3130,2021
ACCT,3130,5,Analytics for Acct Dec Mak,0.0,0.43,0.43,0.09,0.04,0.0,0.0,0.0,phebian davis-culler,False,ACCT-3130,2021
ACCT,3130,105,Analytics for Accounting (H,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,phebian davis-culler,True,ACCT-3130,2021
ACCT,3220,1,Accounting Information Sy,0.21,0.33,0.17,0.08,0.04,0.0,0.0,0.17,philip maiberger,False,ACCT-3220,2021
ACCT,3220,2,Accounting Information Sy,0.52,0.16,0.12,0.08,0.04,0.0,0.0,0.08,philip maiberger,False,ACCT-3220,2021
ACCT,3220,3,Accounting Information Sy,0.16,0.28,0.28,0.24,0.04,0.0,0.0,0.0,philip maiberger,False,ACCT-3220,2021
ACCT,3220,4,Accounting Information Sy,0.04,0.21,0.29,0.08,0.13,0.0,0.0,0.25,philip maiberger,False,ACCT-3220,2021
ACCT,4040,1,Individual Taxation,0.7,0.15,0.09,0.03,0.03,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4040,2,Individual Taxation,0.79,0.15,0.03,0.0,0.03,0.0,0.0,0.0,sarah martin,False,ACCT-4040,2021
ACCT,4040,3,Individual Taxation,0.56,0.28,0.05,0.05,0.03,0.0,0.0,0.03,lisa wheatley birtwistle,False,ACCT-4040,2021
ACCT,4040,4,Individual Taxation,0.56,0.33,0.05,0.03,0.0,0.0,0.0,0.03,lisa wheatley birtwistle,False,ACCT-4040,2021
ACCT,4100,1,Reporting and Mgmt Contr,0.28,0.45,0.25,0.0,0.0,0.0,0.0,0.03,gregory mcphee,False,ACCT-4100,2021
ACCT,4100,2,Reporting and Mgmt Contr,0.11,0.5,0.37,0.03,0.0,0.0,0.0,0.0,gregory mcphee,False,ACCT-4100,2021
ACCT,4150,1,Auditing,0.3,0.46,0.22,0.0,0.03,0.0,0.0,0.0,jeremy vinson,False,ACCT-4150,2021
ACCT,4150,2,Auditing,0.24,0.52,0.24,0.0,0.0,0.0,0.0,0.0,jeremy vinson,False,ACCT-4150,2021
ACCT,8520,1,Fin Acct Theory/Res,0.69,0.28,0.03,0.0,0.0,0.0,0.0,0.0,ralph welton,False,ACCT-8520,2021
ACCT,8520,2,Fin Acct Theory/Res,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,ralph welton,False,ACCT-8520,2021
ACCT,8540,1,Prof Responsibility,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,james barnes,False,ACCT-8540,2021
ACCT,8540,2,Prof Responsibility,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,james barnes,False,ACCT-8540,2021
ACCT,8540,3,Prof Responsibility,0.78,0.15,0.04,0.0,0.04,0.0,0.0,0.0,james barnes,False,ACCT-8540,2021
ACCT,8560,1,CPA Exam Review-A,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.01,james barnes,False,ACCT-8560,2021
ACCT,8620,1,Financial Auditing,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,nancy lee harp,False,ACCT-8620,2021
ACCT,8620,2,Financial Auditing,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,nancy lee harp,False,ACCT-8620,2021
ACCT,8710,1,Corporate Taxation,0.3,0.67,0.03,0.0,0.0,0.0,0.0,0.0,derek dalton,False,ACCT-8710,2021
ACCT,8710,2,Corporate Taxation,0.09,0.82,0.09,0.0,0.0,0.0,0.0,0.0,derek dalton,False,ACCT-8710,2021
ACCT,8710,3,Corporate Taxation,0.33,0.56,0.07,0.0,0.04,0.0,0.0,0.0,derek dalton,False,ACCT-8710,2021
ACCT,8730,1,Intl/Spec Tax Topic,0.51,0.34,0.11,0.0,0.03,0.0,0.0,0.0,kathryn kisska-schulze,False,ACCT-8730,2021
ACCT,8740,1,Tax Aspects of Finan Planni,0.51,0.46,0.0,0.0,0.03,0.0,0.0,0.0,john hine,False,ACCT-8740,2021
AGED,1000,1,Orientation & Field Experie,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,philip fravel,False,AGED-1000,2021
AGED,2030,1,Teaching Agriscience,0.38,0.44,0.13,0.06,0.0,0.0,0.0,0.0,catherine dibenedetto,False,AGED-2030,2021
AGED,4160,1,Ethics and Issues,0.85,0.08,0.0,0.0,0.0,0.0,0.0,0.0,kirby player,False,AGED-4160,2021
AGED,4800,1,Digital Media & Learning,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,kevin layfield,False,AGED-4800,2021
AGM,2050,1,Prin of Fabrication,0.26,0.6,0.12,0.0,0.02,0.0,0.0,0.0,hunter massey,False,AGM-2050,2021
AGM,2050,1,Prin of Fabrication,0.26,0.6,0.12,0.0,0.02,0.0,0.0,0.0,hunter massey,False,AGM-2050,2021
AGM,2060,1,Machinery Mgt,0.05,0.37,0.26,0.11,0.16,0.0,0.0,0.05,hunter massey,False,AGM-2060,2021
AGM,2060,1,Machinery Mgt,0.05,0.37,0.26,0.11,0.16,0.0,0.0,0.05,hunter massey,False,AGM-2060,2021
AGM,2200,1,Calc for Mechanized Agric,0.47,0.33,0.1,0.07,0.03,0.0,0.0,0.0,aaron paul turner,False,AGM-2200,2021
AGM,2210,1,Land Measurements,0.62,0.28,0.07,0.0,0.03,0.0,0.0,0.0,brennan teddy,False,AGM-2210,2021
AGM,4020,1,Irrigation System Design,0.17,0.33,0.43,0.07,0.0,0.0,0.0,0.0,charles privette,False,AGM-4020,2021
AGM,4050,1,Env Cont in Anim Str,0.09,0.18,0.0,0.0,0.73,0.0,0.0,0.0,john chastain,False,AGM-4050,2021
AGM,4100,1,Precision Ag Tech,0.56,0.23,0.1,0.08,0.03,0.0,0.0,0.0,hunter massey,False,AGM-4100,2021
AGM,4100,1,Precision Ag Tech,0.56,0.23,0.1,0.08,0.03,0.0,0.0,0.0,hunter massey,False,AGM-4100,2021
AGM,4520,1,Mobile Power,0.31,0.42,0.27,0.0,0.0,0.0,0.0,0.0,ali bulent koc,False,AGM-4520,2021
AGM,4720,1,Capstone,0.38,0.29,0.29,0.05,0.0,0.0,0.0,0.0,john chastain,False,AGM-4720,2021
AGM,8000,1,Research Methods,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,raghupathy karthikeyan,False,AGM-8000,2021
AGRB,2020,1,Agricultural Economics,0.59,0.24,0.14,0.01,0.01,0.0,0.0,0.0,julie carl ureta,False,AGRB-2020,2021
AGRB,2050,1,Agriculture and Society,0.15,0.22,0.38,0.05,0.13,0.0,0.0,0.07,michael vassalos,False,AGRB-2050,2021
AGRB,3080,1,Quant Agribusiness Analysi,0.18,0.12,0.29,0.26,0.15,0.0,0.0,0.0,lisha zhang,False,AGRB-3080,2021
AGRB,3190,1,Agribusiness Management,0.16,0.2,0.14,0.3,0.14,0.0,0.0,0.07,michael vassalos,False,AGRB-3190,2021
AGRB,3570,1,Natural Resources Econom,0.16,0.16,0.27,0.18,0.1,0.0,0.0,0.12,david brian willis,False,AGRB-3570,2021
AGRB,4020,1,Production Economics,0.19,0.22,0.31,0.19,0.06,0.0,0.0,0.03,felipe de figueiredo silva,False,AGRB-4020,2021
AGRB,4080,1,Quant Agribusiness Analysi,0.35,0.38,0.18,0.08,0.03,0.0,0.0,0.0,lisha zhang,False,AGRB-4080,2021
AGRB,4560,1,Prices,0.26,0.29,0.23,0.19,0.03,0.0,0.0,0.0,felipe de figueiredo silva,False,AGRB-4560,2021
AGRB,4570,1,"Natural Res Use, Tech & P",0.14,0.57,0.29,0.0,0.0,0.0,0.0,0.0,david brian willis,False,AGRB-4570,2021
AL,3340,400,Social Issues in Athletic Lea,0.92,0.04,0.0,0.0,0.0,0.0,0.0,0.04,misty soles,False,AL-3340,2021
AL,3490,400,Principles of Coaching,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,deborah jo cadorette,False,AL-3490,2021
AL,3490,401,Principles of Coaching,0.56,0.28,0.16,0.0,0.0,0.0,0.0,0.0,deborah jo cadorette,False,AL-3490,2021
AL,3490,402,Principles of Coaching,0.64,0.16,0.08,0.0,0.04,0.0,0.0,0.08,deborah jo cadorette,False,AL-3490,2021
AL,3490,403,Principles of Coaching,0.68,0.16,0.12,0.0,0.0,0.0,0.0,0.04,deborah jo cadorette,False,AL-3490,2021
AL,3490,404,Principles of Coaching,0.84,0.12,0.04,0.0,0.0,0.0,0.0,0.0,edmond fry,False,AL-3490,2021
AL,3490,406,Principles of Coaching,0.72,0.24,0.04,0.0,0.0,0.0,0.0,0.0,john plumblee,False,AL-3490,2021
AL,3490,407,Principles of Coaching,0.76,0.16,0.0,0.0,0.08,0.0,0.0,0.0,john plumblee,False,AL-3490,2021
AL,3490,408,Principles of Coaching,0.64,0.28,0.08,0.0,0.0,0.0,0.0,0.0,john plumblee,False,AL-3490,2021
AL,3490,409,Principles of Coaching,0.8,0.16,0.04,0.0,0.0,0.0,0.0,0.0,frank mezzanotte,False,AL-3490,2021
AL,3490,410,Principles of Coaching,0.62,0.29,0.0,0.0,0.05,0.0,0.0,0.05,frank mezzanotte,False,AL-3490,2021
AL,3490,412,Principles of Coaching,0.8,0.04,0.04,0.0,0.04,0.0,0.0,0.08,nicholas whitrow,False,AL-3490,2021
AL,3490,413,Principles of Coaching,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,joel neuder,False,AL-3490,2021
AL,3500,400,Sci Basis I/Ex Phy,0.37,0.33,0.22,0.04,0.04,0.0,0.0,0.0,michael godfrey,False,AL-3500,2021
AL,3500,401,Sci Basis I/Ex Phy,0.32,0.32,0.28,0.04,0.04,0.0,0.0,0.0,michael godfrey,False,AL-3500,2021
AL,3520,400,Kinesiology,0.33,0.38,0.14,0.05,0.0,0.0,0.0,0.1,isaac sean colbert,False,AL-3520,2021
AL,3530,400,Athletic Injuries,0.62,0.23,0.04,0.08,0.0,0.0,0.0,0.04,isaac sean colbert,False,AL-3530,2021
AL,3530,401,Athletic Injuries,0.6,0.24,0.08,0.08,0.0,0.0,0.0,0.0,isaac sean colbert,False,AL-3530,2021
AL,3600,400,Hgh Sch Athl Ethical/Legal I,0.64,0.16,0.2,0.0,0.0,0.0,0.0,0.0,clyde keith connor,False,AL-3600,2021
AL,3610,400,Admin/Org of Athletic Pro,0.76,0.14,0.03,0.0,0.03,0.0,0.0,0.03,henry oates,False,AL-3610,2021
AL,3610,401,Admin/Org of Athletic Pro,0.72,0.24,0.04,0.0,0.0,0.0,0.0,0.0,henry oates,False,AL-3610,2021
AL,3610,402,Admin/Org of Athletic Pro,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,False,AL-3610,2021
AL,3620,400,Psychology of Coaching,0.28,0.36,0.24,0.04,0.04,0.0,0.0,0.04,natalie anne carter,False,AL-3620,2021
AL,3620,401,Psychology of Coaching,0.16,0.28,0.36,0.04,0.04,0.0,0.0,0.12,natalie anne carter,False,AL-3620,2021
AL,3620,402,Psychology of Coaching,0.28,0.2,0.24,0.2,0.04,0.0,0.0,0.04,natalie anne carter,False,AL-3620,2021
AL,3720,400,Coaching Basketball,0.68,0.16,0.08,0.04,0.04,0.0,0.0,0.0,edmond fry,False,AL-3720,2021
AL,3740,400,Coaching Football,0.6,0.2,0.04,0.0,0.08,0.0,0.0,0.08,edmond fry,False,AL-3740,2021
AL,3750,400,Coaching Soccer,0.84,0.08,0.0,0.0,0.0,0.0,0.0,0.08,justin hickey,False,AL-3750,2021
AL,3760,400,Coaching Strength/Conditi,0.59,0.22,0.11,0.0,0.04,0.0,0.0,0.04,edmond fry,False,AL-3760,2021
AL,3760,401,Coaching Strength/Conditi,0.48,0.32,0.12,0.0,0.0,0.0,0.0,0.08,edmond fry,False,AL-3760,2021
AL,4000,400,Athletic Leadership Interns,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,deborah jo cadorette,False,AL-4000,2021
AL,4380,401,Officiating in Athl Leadersh,0.54,0.21,0.21,0.0,0.0,0.0,0.0,0.04,clyde keith connor,False,AL-4380,2021
AL,4380,402,High School Recruiting,0.5,0.23,0.15,0.04,0.04,0.0,0.0,0.04,justin hickey,False,AL-4380,2021
AL,4380,403,Coaching Baseball/Softball,0.56,0.04,0.28,0.0,0.08,0.0,0.0,0.04,justin hickey,False,AL-4380,2021
AL,4490,400,Athlete Beliefs,0.4,0.45,0.0,0.1,0.0,0.0,0.0,0.05,deborah jo cadorette,False,AL-4490,2021
AL,8380,400,Intercoll Ath Personnel Mg,0.71,0.14,0.07,0.0,0.0,0.0,0.0,0.0,kyle young,False,AL-8380,2021
AL,8380,402,Sports Op & Team Culture,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.05,julianna carlson,False,AL-8380,2021
AL,8380,403,Sports Op & Team Culture,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,julianna carlson,False,AL-8380,2021
AL,8380,404,Student Athlete Developm,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,janna magette,False,AL-8380,2021
AL,8500,400,Principles Strength and Co,0.53,0.29,0.18,0.0,0.0,0.0,0.0,0.0,michael godfrey,False,AL-8500,2021
AL,8630,400,Socio Dynam in Intercol At,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,michael godfrey,False,AL-8630,2021
AL,8630,401,Socio Dynam in Intercol At,0.63,0.32,0.05,0.0,0.0,0.0,0.0,0.0,sarah stokowski,False,AL-8630,2021
AL,8630,402,Socio Dynam in Intercol At,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,sarah stokowski,False,AL-8630,2021
AL,8640,400,Ethical Iss in Collegiate Ath,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,janna magette,False,AL-8640,2021
AL,8640,401,Ethical Iss in Collegiate Ath,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,janna magette,False,AL-8640,2021
AL,8640,402,Ethical Iss in Collegiate Ath,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,janna magette,False,AL-8640,2021
ANTH,2010,1,Introduction to Anthropol,0.59,0.32,0.0,0.02,0.07,0.0,0.0,0.0,david markus,False,ANTH-2010,2021
ANTH,2010,2,Introduction to Anthropol,0.6,0.35,0.03,0.0,0.0,0.0,0.0,0.02,david markus,False,ANTH-2010,2021
ANTH,2010,3,Introduction to Anthropol,0.45,0.23,0.15,0.03,0.12,0.0,0.0,0.02,lisa rapaport,False,ANTH-2010,2021
ANTH,2010,4,Introduction to Anthropol,0.38,0.4,0.13,0.03,0.05,0.0,0.0,0.0,yi wu,False,ANTH-2010,2021
ANTH,2010,5,Introduction to Anthropol,0.42,0.38,0.12,0.08,0.0,0.0,0.0,0.0,yi wu,False,ANTH-2010,2021
ANTH,2050,1,Professional Development,0.71,0.21,0.0,0.0,0.07,0.0,0.0,0.0,katherine weisensee,False,ANTH-2050,2021
ANTH,3010,1,Cultural Anthropology,0.31,0.23,0.31,0.0,0.0,0.0,0.0,0.08,john coggeshall,False,ANTH-3010,2021
ANTH,3310,1,Archaeology,0.55,0.39,0.03,0.0,0.0,0.0,0.0,0.0,david markus,False,ANTH-3310,2021
ANTH,3910,1,Medical Anthropology,0.25,0.38,0.13,0.13,0.13,0.0,0.0,0.0,yanhua zhang,False,ANTH-3910,2021
ANTH,4040,1,Anthropological Theories,0.44,0.17,0.17,0.17,0.0,0.0,0.0,0.06,john coggeshall,False,ANTH-4040,2021
ANTH,4310,1,Historical Archaeology,0.58,0.23,0.19,0.0,0.0,0.0,0.0,0.0,david markus,False,ANTH-4310,2021
ANTH,4660,1,Evolution of Human Behav,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,lisa rapaport,False,ANTH-4660,2021
ANTH,4960,1,ANTH CI: Deaths in Pickens,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,katherine weisensee,False,ANTH-4960,2021
ARCH,1510,1,Arch Communication,0.56,0.31,0.06,0.06,0.0,0.0,0.0,0.0,sallie hambright-belue,False,ARCH-1510,2021
ARCH,1510,2,Arch Communication,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,clarissa mendez,False,ARCH-1510,2021
ARCH,1510,3,Arch Communication,0.33,0.47,0.07,0.0,0.0,0.0,0.0,0.0,berrin terim,False,ARCH-1510,2021
ARCH,1510,4,Arch Communication,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,joseph choma,False,ARCH-1510,2021
ARCH,1510,5,Arch Communication,0.56,0.38,0.0,0.0,0.06,0.0,0.0,0.0,virginia ellyn melnyk,False,ARCH-1510,2021
ARCH,1510,6,Arch Communication,0.44,0.25,0.25,0.0,0.0,0.0,0.0,0.06,brandon pass,False,ARCH-1510,2021
ARCH,2520,1,Arch Foundations II,0.86,0.0,0.0,0.07,0.0,0.0,0.0,0.07,joseph choma,False,ARCH-2520,2021
ARCH,2520,2,Arch Foundations II,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,clarissa mendez,False,ARCH-2520,2021
ARCH,2520,3,Arch Foundations II,0.31,0.62,0.08,0.0,0.0,0.0,0.0,0.0,virginia ellyn melnyk,False,ARCH-2520,2021
ARCH,2520,4,Arch Foundations II,0.4,0.47,0.07,0.0,0.0,0.0,0.0,0.07,brandon pass,False,ARCH-2520,2021
ARCH,2520,5,Arch Foundations II,0.62,0.15,0.15,0.08,0.0,0.0,0.0,0.0,kendall roberts,False,ARCH-2520,2021
ARCH,2700,1,Structures I,0.9,0.03,0.0,0.0,0.03,0.0,0.0,0.03,michael kleiss,False,ARCH-2700,2021
ARCH,2710,1,Structures II,0.45,0.31,0.17,0.03,0.03,0.0,0.0,0.0,amy christine trick,False,ARCH-2710,2021
ARCH,3510,2,Studio Clemson,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,winifred newman,False,ARCH-3510,2021
ARCH,3530,1,Studio Genoa,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,False,ARCH-3530,2021
ARCH,3540,1,Studio Barcelona,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,miguel roldan,False,ARCH-3540,2021
ARCH,4140,3,Design Seminar,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,kate schwennsen,False,ARCH-4140,2021
ARCH,4520,1,Synthesis Studio,0.4,0.47,0.13,0.0,0.0,0.0,0.0,0.0,george schafer,False,ARCH-4520,2021
ARCH,4520,2,Synthesis Studio,0.42,0.5,0.08,0.0,0.0,0.0,0.0,0.0,timothy burl brown,False,ARCH-4520,2021
ARCH,4520,3,Synthesis Studio,0.17,0.5,0.33,0.0,0.0,0.0,0.0,0.0,berrin terim,False,ARCH-4520,2021
ARCH,4520,4,Synthesis Studio,0.58,0.25,0.17,0.0,0.0,0.0,0.0,0.0,david franco santa-cruz,False,ARCH-4520,2021
ARCH,4520,5,Synthesis Studio,0.25,0.33,0.42,0.0,0.0,0.0,0.0,0.0,kate schwennsen,False,ARCH-4520,2021
ARCH,4520,6,Synthesis Studio,0.08,0.83,0.08,0.0,0.0,0.0,0.0,0.0,ulrike ann-sop heine,False,ARCH-4520,2021
ARCH,4770,1,Introduction of Craft,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,thomas sweeney,False,ARCH-4770,2021
ARCH,4990,1,Immersive Virtual Environ,0.13,0.38,0.38,0.13,0.0,0.0,0.0,0.0,david lee,False,ARCH-4990,2021
ARCH,6880,1,Arch Programming,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,byron edwards,False,ARCH-6880,2021
ARCH,8110,1,Visualization II,0.58,0.37,0.05,0.0,0.0,0.0,0.0,0.0,douglas hecker,False,ARCH-8110,2021
ARCH,8320,2,Community 1:1,0.67,0.22,0.0,0.0,0.0,0.0,0.0,0.11,david pastre,False,ARCH-8320,2021
ARCH,8520,7,Design Studio IV,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,False,ARCH-8520,2021
ARCH,8610,1,History/Theory II,0.68,0.26,0.0,0.0,0.05,0.0,0.0,0.0,peter laurence,False,ARCH-8610,2021
ARCH,8620,2,History/Theory III,0.82,0.09,0.0,0.0,0.0,0.0,0.0,0.09,whitney powers,False,ARCH-8620,2021
ARCH,8640,1,History/Theory IV,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,david franco santa-cruz,False,ARCH-8640,2021
